,compset_id,hellodata_id,property,comp,lat,lon,zip
496,27470,fa5fdba4-e3e4-5eb9-a266-b733c74d3e1b,Cortland Addison Circle,AMLI Addison,32.95711,-96.82577,75001
497,27470,6860a0ff-5071-5f25-838f-d9e138ccd3b9,Cortland Addison Circle,Allegro,32.96392,-96.82318,75001
498,27470,bce6a515-9f02-59e0-80a6-808b787f053a,Cortland Addison Circle,MAA Addison Circle,32.96229,-96.82721,75001
499,27470,63479af3-eee1-54c3-b829-c3a5fb336a25,Cortland Addison Circle,Addison Keller Springs,32.96811,-96.82853,75001
500,27470,06cfb85c-bb18-5580-9ea0-40036ded28f0,Cortland Addison Circle,Berkshire Auburn,32.96127,-96.81747,75248
501,27470,d61eeec4-4838-5dc1-b092-7e661bc5a141,Cortland Addison Circle,Keller Springs Crossing,32.97108,-96.84694,75006
502,27470,80235722-38b7-52db-afc2-4ddcdf0aa370,Cortland Addison Circle,IMT Prestonwood,32.96036,-96.82051,75248
503,27470,0d800dae-d506-588a-a853-b850c7ce82e0,Cortland Addison Circle,Jewel on Landmark,32.94621,-96.82644,75254
504,27470,2f69e194-e796-5f01-9975-56ffc7d40dc0,Cortland Addison Circle,VV&M Apartments,32.94945,-96.81851,75254
505,27470,a283b313-84d6-57dd-8a08-8bada7181426,Cortland Addison Circle,Prairie Crossing,32.93314,-96.84061,75244
506,24045,5ad192c2-53f8-5cd4-b82f-e55dc41edf4e,Cortland Allen Station,Cortland Allen Station,33.12198,-96.65913,75002
507,24045,f1eca59d-5a3d-5789-90a3-2afdc01db711,Cortland Allen Station,The Link at Twin Creeks,33.10762,-96.67866,75013
508,24045,cb4cfa92-3a75-55fe-82a1-1d549e4c61cc,Cortland Allen Station,The Carson at Twin Creeks,33.1055,-96.67981,75013
509,24045,5ac88d81-54ec-5885-b541-b825781e233d,Cortland Allen Station,Magnolia on the Green,33.12875,-96.66396,75013
510,24045,ac8a32ed-4069-5216-9e52-b676b6e73018,Cortland Allen Station,Inkwell Watters Creek,33.08645,-96.68717,75013
511,24045,c0b57060-ff89-5bfb-badb-c0946e4e41f9,Cortland Allen Station,Watterscape Urban Residential,33.14249,-96.67568,75013
512,24045,485d7f4f-d4b0-5951-b268-e5c55f930105,Cortland Allen Station,Axis at Watters Creek,33.09883,-96.68616,75013
513,24045,05c825a4-48c5-540b-98ff-0665bfc285fa,Cortland Allen Station,The Montgomery at Watters Creek,33.08342,-96.68451,75013
514,24045,72d9fe0f-19d5-5bc0-9609-8c35a000d50c,Cortland Allen Station,Twin Creeks Crossing,33.11609,-96.68843,75013
515,24045,faabfd32-5b29-5409-bb28-d9edbf98569e,Cortland Allen Station,Kinstead,33.14507,-96.68248,75070
516,61964,0e08c80f-fe6a-58ed-b823-ee9ee3ff271d,1000 Spalding,1000 Spalding,33.95795,-84.35446,30350
517,61964,edd83639-e2d6-565c-b7be-6f01cbe5cbe3,1000 Spalding,Dunwoody Ridge,33.95256,-84.35358,30328
518,61964,5aa1d445-782e-5b5f-aadc-4a94dc1918b1,1000 Spalding,The Reserve at Ridgewood,33.95047,-84.37084,30328
519,61964,71631422-835a-53aa-89b8-1cbaed2a167c,1000 Spalding,Aventura Dunwoody,33.94365,-84.35179,30328
520,61964,f7c28538-4447-5077-98ef-a2d6c16216eb,1000 Spalding,The Adair Apartments,33.97136,-84.37256,30350
521,61964,74ad8c26-f0bd-5765-bd74-7ff10e64dbdd,1000 Spalding,The Carlyle at Perimeter,33.93486,-84.34482,30338
522,61964,bb57acae-f4c1-5161-b677-ef69fb07dffd,1000 Spalding,Celebration at Sandy Springs,33.94662,-84.37224,30328
523,61964,6f2fc1cc-c4dd-5542-bbc0-e869132eb995,1000 Spalding,Hawthorne Gates,33.952,-84.35539,30328
524,61964,09f00129-ffc1-54c1-b157-c1733e110d99,1000 Spalding,Spalding Bridge,33.96374,-84.35767,30328
525,61964,cd2340f9-bb16-5d4d-9c53-7e90ed58e590,1000 Spalding,ARIUM Morgan Falls,33.9732,-84.3614,30350
526,61964,2d1e43a1-4aef-5b27-a498-d7b15359593a,1000 Spalding,Randolph Perimeter,33.94826,-84.35606,30328
527,61996,1cfdae6a-6048-5c82-a1d9-8244dbac8707,Tramore Village,Tramore Village,33.857602,-84.616457,30106
528,61996,23482159-ff8f-5db0-bc1c-d89ff0a2dbd9,Tramore Village,Chroma Park,33.85275,-84.61723,30106
529,61996,cf1e0570-0d45-5272-8b26-b803d56182b1,Tramore Village,Alta Mill Apartments,33.85095,-84.60007,30106
530,61996,f7526b10-8961-50d6-ae64-ad69e2f65a04,Tramore Village,Forest Glen,33.85201,-84.60882,30106
531,61996,2e762ccd-6c5b-5a5a-be3b-69afebdc260f,Tramore Village,Crestmark Apartment Homes,33.7802,-84.6127,30122
532,61996,422a56f4-55e6-596b-8081-97bfb672ff0d,Tramore Village,Ivy Commons,33.8674,-84.59016,30060
533,61996,12ed45e0-362a-510a-8910-4d98514e565d,Tramore Village,670 Thornton,33.7908,-84.61457,30122
534,61996,506ac933-584f-53fe-bacf-c0ccb944f54b,Tramore Village,Birch Landing Apartments,33.79116,-84.61822,30168
535,61991,9c630651-66e2-5ef4-8316-418974c677c0,Cortland Woodlands,Cortland Woodlands,33.92206,-84.47354,30067
536,61991,78f5937e-348e-5216-b926-8223c4080e57,Cortland Woodlands,Stratford Ridge,33.92012,-84.48018,30067
537,61991,5dcde7a3-c514-56fb-a861-c96949d00888,Cortland Woodlands,Arbors at East Cobb,33.9594,-84.5021,30062
538,61991,5814bb61-f174-5cb8-b3c2-b3742fc1786d,Cortland Woodlands,Westminster Square,33.90694,-84.48068,30067
539,61991,5e519bab-559e-5457-8084-8cf49caa7a27,Cortland Woodlands,Elme Marietta,33.9253,-84.48285,30067
540,61991,f08a4d27-5c96-5a6d-a3d5-5a8b4b06ed76,Cortland Woodlands,The Park at Vinings,33.87756,-84.47798,30080
541,61991,0ba9c8f9-12a7-511f-8ce3-28431f2c6fb9,Cortland Woodlands,Wildwood Ridge Apartments,33.8991,-84.45496,30339
542,61991,0aefa4af-c840-51ff-8a7c-df9c0134b230,Cortland Woodlands,Forest Ridge at Terrell Mill,33.91132,-84.47332,30067
543,61991,c6714383-c4e2-5b0d-9be1-42e3c0d8a0fd,Cortland Woodlands,Rosemont Bentley,33.92022,-84.47738,30067
544,61991,fae937d3-e41c-5f8c-a129-327bc9d237a8,Cortland Woodlands,Rosemont Vinings Ridge,33.8754,-84.4526,30339
545,61991,2b41c486-dc2b-5817-b0d8-92961d1b3853,Cortland Woodlands,Gables Mill,33.89244,-84.45073,30339
546,61991,62ce925f-b989-533f-ad62-5b8689f9d432,Cortland Woodlands,Marketplace Village,33.91879,-84.46954,30067
547,61991,b4e0f733-3008-5948-b39f-521f4c90e883,Cortland Woodlands,Mill House at East Cobb Apartment Homes,33.92454,-84.47803,30067
548,61984,14a05b74-5bf5-57ac-a309-155f625615a8,Cortland Sugarloaf,Cortland Sugarloaf,33.96723,-84.06699,30043
549,61984,8666cfa1-907f-593a-b522-f5aa125e883e,Cortland Sugarloaf,Halston Riverside,33.96638,-84.03069,30043
550,61984,77de4852-76f5-5a39-aaae-8de61e5e669b,Cortland Sugarloaf,UPGRADED The Preserve at Legacy Park,33.96518,-84.02642,30043
551,61984,068d956e-2d45-59e3-aad7-2cd561787a52,Cortland Sugarloaf,Holland Park,33.97343,-84.02979,30043
552,61984,f1e59f9f-dc6c-5571-94e2-00e7a8afac75,Cortland Sugarloaf,Merritt at Sugarloaf,33.96705,-84.11476,30096
553,61984,8cc898d6-5a15-55e9-be44-92e6345cba3c,Cortland Sugarloaf,MAA Prescott,33.94873,-84.12057,30096
554,61984,51612ab4-00e4-5f4c-944a-9aa260ccb1ff,Cortland Sugarloaf,MAA McDaniel Farm,33.96837,-84.13282,30096
555,61984,2134a075-781e-53ed-ad30-ff45f3f05a61,Cortland Sugarloaf,Sugarloaf Summit,33.97814,-84.07914,30043
556,61984,cf7c95a1-6449-5a57-8b68-f30fb14868d5,Cortland Sugarloaf,Cortland Duluth,33.95434,-84.08829,30096
557,61984,26e49be0-d9c2-575a-8e3a-34a92dedcdf4,Cortland Sugarloaf,The Asher at Sugarloaf,33.95728,-84.05496,30044
558,61984,83afca96-99d8-5991-9320-06a78572f5be,Cortland Sugarloaf,Sugarloaf Grove,33.97505,-84.07511,30043
559,61984,9db4d72a-12bf-5ff6-9e9f-80957de891c1,Cortland Sugarloaf,The Edison Sugarloaf Apartments,33.95839,-84.08169,30044
560,61984,8744f6b2-fac3-55c0-9811-793dfa095119,Cortland Sugarloaf,1760 Apartment Homes,33.96273,-84.05926,30043
561,61965,2cd9b7bd-489d-5ce7-b9b6-6ab7eace44a5,Attiva Peachtree,Attiva Peachtree,33.89177,-84.30822,30341
562,61965,1b027c7c-4d68-5f8c-83f4-bc6951c6c8fc,Attiva Peachtree,The Deco at 5211,33.89065,-84.30906,30341
563,61965,a2f7cba3-b637-5af5-b71e-6ddd16d3c5a8,Attiva Peachtree,The Keswick,33.88947,-84.3129,30341
564,61965,9b2fe34f-2bac-5bd6-97c6-1c2b88c04fde,Attiva Peachtree,The Oliver Chamblee,33.88959,-84.30962,30341
565,61965,71d9def4-c7cd-5a25-8925-3ddb0b185696,Attiva Peachtree,Hearthside Brookleigh - Adults 62+,33.89091,-84.32056,30319
566,61965,c21aa0aa-2b2d-59ff-a309-c73b257ec0e0,Attiva Peachtree,Overture Buckhead South 55+ Apartment Homes,33.82144,-84.36608,30324
567,61965,b11e3ff3-073e-552a-8f0b-c2cf1f4f36ae,Attiva Peachtree,Veranda at Assembly - 55+ Apartments,33.90531,-84.28875,30341
568,61965,15c8e5bd-64a7-5c99-934d-8f7def4079f8,Attiva Peachtree,Overture Powers Ferry 55+ Active Adult Apa,33.90506,-84.46217,30067
569,61965,c141b538-4905-5b4b-bc22-ea348a6f5a52,Attiva Peachtree,Everleigh Duluth 55+ Active Adult Apartmen,34.00171,-84.14937,30096
570,61965,d91f478b-987b-5c0a-9239-eba815b90d1c,Attiva Peachtree,Annabelle on Main 55+ Active Adult Apartme,34.01971,-84.12528,30097
571,61965,0d343bd4-ffc1-5bb1-a6e9-7c22f3ca1f09,Attiva Peachtree,Alta Porter on Peachtree,33.85816,-84.34294,30319
572,61965,fdb3e158-b687-5292-bf87-e24064264ac3,Attiva Peachtree,Emblem Alpharetta,34.0502,-84.30317,30009
573,61965,ee0eefaf-59c7-5f75-b0e9-17c018a1c9b8,Attiva Peachtree,Everleigh Halcyon Village,34.11195,-84.22572,30005
574,61979,db56dc40-ba4c-5d55-9e62-acadd72ac9e1,Cortland on Ponce,Cortland on Ponce,33.77675,-84.30087,30030
575,61979,6bf94fbc-6224-5d77-8333-40c5058f2c2e,Cortland on Ponce,Arlo Decatur Apartments,33.77147,-84.29343,30030
576,61979,6f54e3b7-33b0-5429-a0f9-540b2f9e2116,Cortland on Ponce,Abberly Onyx Apartment Homes,33.79357,-84.28936,30033
577,61979,9967191a-3216-5d6c-a115-28446c7c5ac2,Cortland on Ponce,1133 on the Square,33.77735,-84.29831,30030
578,61979,0638d722-7929-5781-864f-9904c8e7742b,Cortland on Ponce,Inkwell Decatur,33.79611,-84.28371,30033
579,61979,0ca6b2ce-0a8a-5ffc-b392-1732b199a10d,Cortland on Ponce,AMLI Decatur,33.77319,-84.29794,30030
580,61979,493978f9-9f87-58dd-ab18-95d1b6d3c8e8,Cortland on Ponce,Willis Avondale Estates,33.77513,-84.27905,30030
581,61979,f8edc682-2779-5467-bdbd-567cb08211b8,Cortland on Ponce,Modera Decatur,33.7775,-84.29566,30030
582,61979,980eb3cc-5c05-5f5e-9fbe-9d4633425266,Cortland on Ponce,Cortland Decatur East,33.77385,-84.28188,30030
583,61979,786a6af1-d338-5ded-96cf-300881c45801,Cortland on Ponce,The Jade at Avondale,33.77563,-84.27734,30030
584,61988,4d498831-335e-52e6-ab3e-a4845b1fd345,Cortland Viridian,Cortland Viridian,33.81039,-84.29437,30033
585,61988,9469a211-c4ee-524d-9eba-2a94f3255610,Cortland Viridian,Elme Druid Hills,33.82267,-84.316,30329
586,61988,162846c3-52c2-5607-a5cb-6a29b53cef3e,Cortland Viridian,Rock Springs Village,33.79261,-84.34093,30306
587,61988,79ea5860-110b-5ef2-b56c-d684da72aa9d,Cortland Viridian,z-082024-Decatur Highlands,33.80242,-84.30977,30033
588,61988,24bcfa5a-155a-58bf-ba4c-e4889dd1629f,Cortland Viridian,Cortland 3131,33.8122,-84.30414,30033
589,61988,aee903b4-4ce6-5fd3-9cbc-87c55b00a0ff,Cortland Viridian,Marq at Brookhaven,33.83657,-84.33905,30329
590,61988,af4125af-c4ed-504d-8c31-43b747542b84,Cortland Viridian,Camden St. Clair,33.838077,-84.315045,30329
591,61988,48b810af-61f7-51ff-8dee-95d38c720fa9,Cortland Viridian,The Dakota at Druid Hills,33.80965,-84.29157,30033
592,61988,d1b78870-7ff9-5a43-a6e2-903f4d31cbda,Cortland Viridian,Clairmont Reserve,33.80037,-84.30781,30033
593,61988,a45fbd3a-d631-5814-9f9d-4e8cb896ca0b,Cortland Viridian,Gables Montclair,33.79276,-84.30642,30033
594,24899,8fcc9e67-6132-57be-9205-23d32daf2cc9,Cortland Oleander,Cortland Oleander,33.8262,-84.33608,30329
595,24899,ca3f3645-37dc-581a-9264-5e0a19879dd7,Cortland Oleander,Bryn House,33.82691,-84.3234,30329
596,24899,b6bfdb86-06bf-5f0a-b77e-20c822820b81,Cortland Oleander,Bellamy Executive Park,33.8273,-84.34088,30324
597,24899,fa3ec4e4-88f7-5150-ac84-bedc76a36726,Cortland Oleander,Cortland North Druid Hills,33.82996,-84.33757,30329
598,24899,9fd4d66f-1f9b-5f80-b895-b2708de7f64b,Cortland Oleander,Abberly Skye Apartment Homes,33.79369,-84.28632,30033
599,24899,f6ad61ad-5bba-5869-8155-490411584c79,Cortland Oleander,AMLI Buckhead,33.84828,-84.3545,30326
600,24899,5e14abbc-9314-5a45-8ad0-33369a9f399b,Cortland Oleander,MAA Briarcliff,33.8157,-84.33068,30329
601,24899,d0ffaabe-6d00-52a4-b5b9-c3670e24477f,Cortland Oleander,Lumen Briarcliff,33.83833,-84.31279,30329
602,24899,0638d722-7929-5781-864f-9904c8e7742b,Cortland Oleander,Inkwell Decatur,33.79611,-84.28371,30033
603,61967,24bcfa5a-155a-58bf-ba4c-e4889dd1629f,Cortland 3131,Cortland 3131,33.8122,-84.30414,30033
604,61967,48b810af-61f7-51ff-8dee-95d38c720fa9,Cortland 3131,The Dakota at Druid Hills,33.80965,-84.29157,30033
605,61967,3c5ad98b-e55c-5da4-89d2-9649ff597b41,Cortland 3131,Briarcliff Apartments,33.83063,-84.32526,30329
606,61967,4d498831-335e-52e6-ab3e-a4845b1fd345,Cortland 3131,Cortland Viridian,33.81039,-84.29437,30033
607,61967,a4292ec4-a997-56ba-9471-13a74fa1ad1d,Cortland 3131,LaVista Crossing,33.83978,-84.2613,30084
608,61967,af4125af-c4ed-504d-8c31-43b747542b84,Cortland 3131,Camden St. Clair,33.838077,-84.315045,30329
609,61967,ae5ea285-8e62-528a-8be1-d19697446261,Cortland 3131,MAA Peachtree Hills,33.81862,-84.37555,30305
610,61967,2350160c-2a23-5016-a0f1-474648ec0efa,Cortland 3131,The Five @ North Decatur,33.80818,-84.26538,30033
611,61967,caec7594-eae9-53a4-9ac5-f998659897af,Cortland 3131,Ansley Forest,33.79953,-84.36914,30324
612,61967,9469a211-c4ee-524d-9eba-2a94f3255610,Cortland 3131,Elme Druid Hills,33.82267,-84.316,30329
613,61967,d1b78870-7ff9-5a43-a6e2-903f4d31cbda,Cortland 3131,Clairmont Reserve,33.80037,-84.30781,30033
614,61967,a45fbd3a-d631-5814-9f9d-4e8cb896ca0b,Cortland 3131,Gables Montclair,33.79276,-84.30642,30033
615,63001,cf7c95a1-6449-5a57-8b68-f30fb14868d5,Cortland Duluth,Cortland Duluth,33.95434,-84.08829,30096
616,63001,92b96e2a-f216-54cf-8b20-7c9945adbac7,Cortland Duluth,The Arbors at Breckinridge Apartment Homes,33.9541,-84.1017,30096
617,63001,f1e59f9f-dc6c-5571-94e2-00e7a8afac75,Cortland Duluth,Merritt at Sugarloaf,33.96705,-84.11476,30096
618,63001,49932427-abec-5e76-8d2a-9852a9f533ba,Cortland Duluth,Reflections on Sweetwater Apartments,33.94767,-84.11693,30044
619,63001,f8da5284-2516-5afd-a53a-f23da80208d2,Cortland Duluth,Breckinridge Vue,33.95203,-84.12041,30096
620,63001,c015dbf2-fc1d-52b6-a517-ba974ca4ecc0,Cortland Duluth,Anzio,33.9505,-84.10596,30044
621,63001,e60ac059-9721-5918-9512-22cf3fd67817,Cortland Duluth,Wesley Place Apartments at Lawrenceville,33.94977,-84.11271,30044
622,63001,9db4d72a-12bf-5ff6-9e9f-80957de891c1,Cortland Duluth,The Edison Sugarloaf Apartments,33.95839,-84.08169,30044
623,63001,83afca96-99d8-5991-9320-06a78572f5be,Cortland Duluth,Sugarloaf Grove,33.97505,-84.07511,30043
624,63001,73be866f-eeba-5ae2-af63-0f21c8df2a9e,Cortland Duluth,The Crest At Sugarloaf,33.9576,-84.0778,30044
625,63001,14a05b74-5bf5-57ac-a309-155f625615a8,Cortland Duluth,Cortland Sugarloaf,33.96723,-84.06699,30043
626,63001,c2ef4c15-3210-558f-8afd-123439cd86a3,Cortland Duluth,Constellation Park,33.96959,-84.10007,30096
627,61974,596e735f-ff62-5bd7-a61e-0749fb529371,Cortland East Cobb,Cortland East Cobb,33.96612,-84.49372,30062
628,61974,9c6ec90e-7de8-5fce-9330-1943a9f3ee1b,Cortland East Cobb,The Everette at East Cobb,33.95612,-84.50544,30062
629,61974,6bd84fdb-50bb-53e1-b3e8-3e9a708c84e2,Cortland East Cobb,Advenir at Winterset,33.92512,-84.4723,30067
630,61974,b1439b34-676e-5235-a1df-0218d28263e7,Cortland East Cobb,Avana Cityview,33.97127,-84.5018,30062
631,61974,cfe46014-e299-5686-9fd3-2ff33a7112ed,Cortland East Cobb,Briggs at Powers Park,33.93301,-84.50427,30067
632,61974,0db8e219-0def-5751-9f88-7e495ef972a3,Cortland East Cobb,Cortland Watermark,33.97163,-84.49405,30062
633,61974,08bf0354-f2c7-5c92-a1ee-d07b139b9a08,Cortland East Cobb,The Franklin at East Cobb,33.93284,-84.49479,30067
634,61974,ecf61d67-16ae-5948-bbea-d8403a853816,Cortland East Cobb,Azalea Springs,33.96581,-84.48954,30068
635,61974,55d1d7a5-e189-511a-8860-721f28c16994,Cortland East Cobb,Hamptons at East Cobb,33.95317,-84.50951,30062
636,61974,cd219ae6-2d16-59c6-801d-a3b6ebb98865,Cortland East Cobb,Bellingham,33.95424,-84.50499,30062
637,61974,5dcde7a3-c514-56fb-a861-c96949d00888,Cortland East Cobb,Arbors at East Cobb,33.9594,-84.5021,30062
638,61990,1e38a6f3-d285-54bd-a391-6f43e6c5ba91,Cortland Windward,Cortland Windward,34.08203,-84.27944,30004
639,61990,7649f654-e423-5da5-b1c0-1dff0bc859c7,Cortland Windward,Avana North Point,34.04494,-84.28584,30022
640,61990,b1407b70-129d-5bb4-836d-91533da2e41a,Cortland Windward,Windward Place,34.09058,-84.23664,30005
641,61990,79c43014-9d0d-5196-b746-8d0ebd2a8ac2,Cortland Windward,IMT Alpharetta,34.07241,-84.25507,30005
642,61990,6b0b20a6-809b-5166-a284-e209ac6508d2,Cortland Windward,Camden Deerfield,34.104337,-84.266921,30004
643,61990,f9989439-a48c-5b84-8c82-4c3070461358,Cortland Windward,Wood Bridge Apartments,34.06432,-84.23926,30005
644,61990,f5a73143-381b-5ab2-8bf4-c6e732da34a7,Cortland Windward,IMT Stoneleigh at Deerfield,34.10383,-84.24985,30004
645,61990,ed19e9ef-a3af-5e8a-a928-43d032916f6f,Cortland Windward,Cortland Lex,34.07926,-84.31285,30004
646,61990,b00b0a67-82e5-566b-9436-18eae06abc11,Cortland Windward,The Pointe at Preston Ridge,34.06903,-84.25864,30005
647,61990,410057d0-434f-56fb-9701-624889d7b95f,Cortland Windward,Belmont at Park Bridge Apartments,34.06259,-84.24445,30005
648,61990,54a20553-3899-507f-8dd4-e1b762239a30,Cortland Windward,Bell Alpharetta,34.06355,-84.28482,30009
649,61990,61d542a5-c335-5db4-9ed9-cd2448d7982b,Cortland Windward,Webb Bridge Crossing,34.07508,-84.27743,30009
650,61990,7d3f62b0-1860-53a8-9967-903eac3f8ee7,Cortland Windward,IMT Deerfield,34.10029,-84.25388,30004
651,61986,66ab0d00-c79e-56e3-ac86-eebb6e9478c1,Cortland Uptown Buckhead,Cortland Uptown Buckhead,33.85612,-84.38219,30342
652,61986,2e1d9a84-92f2-58c9-8b72-0d2ae75b3c3a,Cortland Uptown Buckhead,Camden Phipps,33.85485,-84.366145,30326
653,61986,2cd68d15-e3ac-51a3-a840-a3677868a3e7,Cortland Uptown Buckhead,Aven Chastain,33.8902,-84.3797,30342
654,61986,2836882c-4726-516c-b065-695534e5a325,Cortland Uptown Buckhead,MAA Stratford,33.85166,-84.36885,30326
655,61986,ad4cc9f7-f9c5-559a-81d6-cae18f011202,Cortland Uptown Buckhead,Evergreen Lenox Park,33.84793,-84.34821,30319
656,61986,68b784b2-302b-52b5-bc6c-5965d208dc95,Cortland Uptown Buckhead,Gramercy At Buckhead,33.8457,-84.3805,30305
657,61986,ae8a6169-ba94-5a33-8807-3df67e2aeab6,Cortland Uptown Buckhead,Axial Buckhead,33.84846,-84.37558,30305
658,61986,f2b72476-82ca-548e-9efe-f6aeebbd71a9,Cortland Uptown Buckhead,MAA Chastain,33.86673,-84.38249,30342
659,61986,d437519b-9ec5-5704-af60-d210cfe76e12,Cortland Uptown Buckhead,Cortland at Phipps Plaza,33.85458,-84.36146,30326
660,61989,0db8e219-0def-5751-9f88-7e495ef972a3,Cortland Watermark,Cortland Watermark,33.97163,-84.49405,30062
661,61989,5dcde7a3-c514-56fb-a861-c96949d00888,Cortland Watermark,Arbors at East Cobb,33.9594,-84.5021,30062
662,61989,5e519bab-559e-5457-8084-8cf49caa7a27,Cortland Watermark,Elme Marietta,33.9253,-84.48285,30067
663,61989,9be7c0d6-42b3-5bea-b218-79c5d6ad1239,Cortland Watermark,Element 41,33.92773,-84.50408,30067
664,61989,c00997f6-b6a5-5819-9847-ecd35e310498,Cortland Watermark,The Falls at Sope Creek Apartments,33.96105,-84.49341,30068
665,61989,596e735f-ff62-5bd7-a61e-0749fb529371,Cortland Watermark,Cortland East Cobb,33.96612,-84.49372,30062
666,61989,9c630651-66e2-5ef4-8316-418974c677c0,Cortland Watermark,Cortland Woodlands,33.92206,-84.47354,30067
667,61989,c6714383-c4e2-5b0d-9be1-42e3c0d8a0fd,Cortland Watermark,Rosemont Bentley,33.92022,-84.47738,30067
668,61989,9c6ec90e-7de8-5fce-9330-1943a9f3ee1b,Cortland Watermark,The Everette at East Cobb,33.95612,-84.50544,30062
669,61989,cfe46014-e299-5686-9fd3-2ff33a7112ed,Cortland Watermark,Briggs at Powers Park,33.93301,-84.50427,30067
670,62667,4c6f51f8-a866-5cd1-873d-2a31515ddfbd,Cortland Independence,Cortland Independence,28.46262,-81.60102,34787
671,62667,1c2768c3-f594-5cde-b95f-03ce5ec25c7d,Cortland Independence,The Lodge at Hamlin,28.47562,-81.61856,34787
672,62667,897c8966-ea39-5884-8ffc-278f714bc590,Cortland Independence,Homestead at Hamlin,28.46865,-81.63324,34787
673,62667,c6eae8d2-7422-5483-974f-ffe04f5c4fc6,Cortland Independence,Talcott at Windermere,28.47844,-81.59002,34786
674,62667,e49e5451-b8c7-5867-ac59-b0200ec8ad5d,Cortland Independence,Addison At Windermere,28.47509,-81.58481,34786
675,62667,000eee3b-dec4-55d5-8ee0-1f359493147b,Cortland Independence,Alta at Horizon West,28.44103,-81.63693,34787
676,62667,6a8bed7e-ec9c-5a4a-9021-a84d99311779,Cortland Independence,Lakewalk at Hamlin,28.47321,-81.62267,34787
677,62667,b3472e29-e692-5b5a-8bfc-0c3997c65f9d,Cortland Independence,MAA Crosswater,28.4492,-81.56465,34786
678,62680,2070286c-2b6f-5dd1-8f85-46cd3b8d00d9,Cortland Uptown Altamonte,Cortland Uptown Altamonte,28.66502,-81.38296,32701
679,62680,3e0dfa1b-9e49-5175-a251-550a30776fce,Cortland Uptown Altamonte,Maitland City Centre,28.62677,-81.36399,32751
680,62680,4af717c8-2334-55b9-b675-45ce2ab024eb,Cortland Uptown Altamonte,Sanctuary at Centerpointe,28.66918,-81.38749,32701
681,62680,bc03c77b-9432-5df0-ab31-494f5a49c0f8,Cortland Uptown Altamonte,Sole at Casselberry,28.6628,-81.33933,32707
682,62680,fdab1420-408f-59e4-9fd2-42413e90ef17,Cortland Uptown Altamonte,Trelago Apartments,28.6366,-81.3733,32751
683,62680,f9403fce-4177-5ef4-8815-08814760f2e4,Cortland Uptown Altamonte,Dwell Maitland,28.6376,-81.39924,32810
684,62680,ed6172f6-75cf-5170-9b8a-7f43fc8a5513,Cortland Uptown Altamonte,Nine 12 Gateway Apartments,28.64178,-81.40976,32714
685,62680,6576fed9-23bd-508a-a663-4dd8c7ea1054,Cortland Uptown Altamonte,Maitland Pointe,28.64464,-81.41055,32714
686,62680,85521b7a-98d7-589d-8579-faa66e0f294d,Cortland Uptown Altamonte,The Aston at Uptown,28.67053,-81.37591,32701
687,64276,8f1253d9-b5ce-5217-8fc8-a4278da8073c,Cortland Lakecrest,Cortland Lakecrest,28.04586,-82.41741,33612
688,64276,dcf8ad99-4aec-5aac-8314-4a2d847ea88f,Cortland Lakecrest,Waverly Terrace,28.03102,-82.39207,33617
689,64276,2ac035c1-f641-55f0-a4ff-b027fc8ceafa,Cortland Lakecrest,Sage at Cypress Cay,28.08628,-82.41669,33559
690,64276,5d2e0643-9dfc-5f54-93d9-2952a518803d,Cortland Lakecrest,Lantana at Cypress Cay,28.08461,-82.41587,33559
691,64276,22a55852-793e-5d6d-8710-b92aa98bb608,Cortland Lakecrest,The Cottages at Cypress Cay,28.08905,-82.41708,33559
692,64276,e332fd5d-72ee-5d1c-a01a-a938fe01c348,Cortland Lakecrest,Lakeview Oaks,28.07632,-82.41868,33613
693,64276,3fca98f1-844f-5135-a2af-edcaf1fdce91,Cortland Lakecrest,The Dawson,28.08591,-82.4085,33647
694,64276,b23fd0ca-a40d-5994-bdfa-e926fcf02521,Cortland Lakecrest,Caribbean Breeze,28.079,-82.4197,33613
695,64276,cd8e475f-7fae-5cc0-885f-f96f9f236603,Cortland Lakecrest,Viridian Apartments,28.06516,-82.43315,33612
696,62681,81013b2b-8a38-559a-aeb1-54238a6b0d0b,Cortland World Gateway,Cortland World Gateway,28.35169,-81.50824,32821
697,62681,8dc016f3-b24e-5710-8a11-1bd7f5ca7d58,Cortland World Gateway,The Addison Lake Bryan Apartments,28.36992,-81.48899,32821
698,62681,74d2acb1-b95e-5dae-b36c-cc7f741fe8e4,Cortland World Gateway,Prime,28.34445,-81.47447,34746
699,62681,3c5c3b99-fc8f-5c66-8079-87e249560a52,Cortland World Gateway,Integra Sunrise Parc,28.3457,-81.4707,34746
700,62681,5f8b9539-0ef9-54f3-ba46-f6c8d570791b,Cortland World Gateway,The Lucent at Sunrise,28.3451,-81.48115,34746
701,62681,16d71670-d69f-5c40-9ee1-86f2ae5d6ba8,Cortland World Gateway,Halston World Gateway Apartment Homes,28.34859,-81.51339,32821
702,62681,cd60ebd9-fe00-513e-bffe-9f1e40379152,Cortland World Gateway,Alcove,28.35726,-81.48584,32821
703,62681,ffd8bce3-083d-5d58-b314-8414af6253a2,Cortland World Gateway,Camden World Gateway,28.353367,-81.499838,32821
704,62681,16d566f1-3bf3-501e-8280-3e90c7d1b29e,Cortland World Gateway,Bainbridge World Center,28.35943,-81.48571,32837
