property,market,unit_name,unit_group,sqft,effective_price,gross_price,date,leased_rate
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1291,1291,08/31/2023,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1291,1291,09/01/2023,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1291,1291,09/02/2023,True
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,05/28/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,05/29/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,05/30/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,05/31/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,06/01/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,06/02/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,06/03/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1345,1345,06/04/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1365,1365,06/05/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1365,1365,06/06/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1365,1365,06/07/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1365,1365,06/08/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1365,1365,06/09/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1365,1365,06/10/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/11/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/12/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/13/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/14/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/15/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/16/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/17/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/18/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/19/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/20/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/21/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/22/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/23/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/24/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1428,1428,06/25/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1368,1368,06/26/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1368,1368,06/27/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1368,1368,06/28/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1368,1368,06/29/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1368,1368,06/30/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1368,1368,07/01/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/02/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/03/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/04/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/05/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/06/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/07/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1314,1314,07/08/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/09/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/10/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/11/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/12/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/13/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/14/2025,False
Heights Of Cityview,"Dallas-Fort Worth-Arlington, TX",1012,1x1,880,1313,1313,07/15/2025,False
