property,market,unit_name,unit_group,sqft,effective_price,gross_price,date,leased_rate
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,05/28/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,05/29/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,05/30/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,05/31/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,06/01/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,06/02/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,06/03/2024,False
Estates At Brentwood Lake,"Columbus, OH",01-2756S,2x1.5,987,1220,1220,06/04/2024,True
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,05/30/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,05/31/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/01/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/02/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/03/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/04/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/05/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/06/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/07/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/08/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/09/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/10/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/11/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/12/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,06/13/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/14/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/15/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/16/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/17/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/18/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/19/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/20/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/21/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/22/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/23/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/24/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/25/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,06/26/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,06/27/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/28/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/29/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1260,1460,06/30/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/01/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/02/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/03/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/04/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/05/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/06/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/07/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/08/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/09/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/10/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/11/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/12/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/13/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/14/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/15/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/16/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/17/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/18/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/19/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/20/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/21/2025,False
Estates At Brentwood Lake,"Columbus, OH",01-2770S,2x1.5,987,1460,1460,07/22/2025,True
Estates At Brentwood Lake,"Columbus, OH",01-2772S,2x1.5,987,1310,1310,03/06/2024,False
